Data_merged,value,forecast,Godzina,Dzień tygodnia_merged,Maksymalna temperatura dobowa [°C],Minimalna temperatura dobowa [°C],Średnia temperatura dobowa [°C],Temperatura minimalna przy gruncie [°C],Suma dobowa opadu [mm],Rodzaj opadu [S/W/ ],Wysokość pokrywy śnieżnej [cm],Równoważnik wodny śniegu  [mm/cm],Usłonecznienie [godziny],Czas trwania opadu deszczu [godziny],Czas trwania opadu śniegu [godziny],Czas trwania opadu deszczu ze śniegiem [godziny],Czas trwania gradu [godziny],Czas trwania mgły [godziny],Czas trwania zamglenia  [godziny],Czas trwania sadzi [godziny],Czas trwania gołoledzi [godziny],Czas trwania zamieci śnieżnej niskiej [godziny],Czas trwania zamieci śnieżnej wysokiej [godziny],Czas trwania zmętnienia [godziny],Czas trwania wiatru >=10m/s [godziny],Czas trwania wiatru >15m/s [godziny],Czas trwania burzy  [godziny],Czas trwania rosy  [godziny],Czas trwania szronu [godziny],Wystąpienie pokrywy śnieżnej  [0/1],Wystąpienie błyskawicy  [0/1],Stan gruntu [Z/R],Izoterma dolna  [cm],Izoterma górna [cm],Aktynometria  [J/cm2],Data_combined,Dzień tygodnia_combined,Data,Temperatura,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,Dzień wolny,sun
2023-08-12 23:00:00,15363.0,14516.613,23,Saturday,26.9,13.1,20.5,13.5,3.2,W,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-12,Saturday,2023-08-12 23:00:00,16.7,11.4,71.0,0.0,,140.0,7.2,11.1,1018.5,,1.0,1.0,0.0
2023-08-13 00:00:00,14287.0,13675.588,0,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 00:00:00,15.7,11.3,75.0,0.0,,150.0,3.6,13.0,1018.2,,2.0,1.0,0.0
2023-08-13 01:00:00,13501.0,13116.625,1,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 01:00:00,15.6,11.0,74.0,0.0,,130.0,7.2,13.0,1018.1,,1.0,1.0,0.0
2023-08-13 02:00:00,13113.0,12847.238,2,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 02:00:00,16.0,11.0,72.0,0.0,,120.0,7.2,13.0,1017.9,,1.0,1.0,0.0
2023-08-13 03:00:00,12873.0,12623.988,3,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 03:00:00,15.6,10.8,73.0,0.0,,130.0,7.2,14.8,1017.7,,2.0,1.0,0.0
2023-08-13 04:00:00,12634.0,12471.025,4,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 04:00:00,14.7,11.3,80.0,0.0,,120.0,7.2,14.8,1017.3,,2.0,1.0,1.0
2023-08-13 05:00:00,12450.0,12067.9,5,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 05:00:00,18.3,13.2,72.0,0.0,,140.0,3.6,14.8,1017.4,,2.0,1.0,1.0
2023-08-13 06:00:00,13383.0,12316.138,6,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 06:00:00,20.0,13.9,68.0,0.0,,160.0,7.2,13.0,1017.1,,3.0,1.0,1.0
2023-08-13 07:00:00,14369.0,13331.325,7,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 07:00:00,22.8,14.9,61.0,0.0,,210.0,3.6,14.8,1017.2,,2.0,1.0,1.0
2023-08-13 08:00:00,15231.0,14324.775,8,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 08:00:00,25.2,15.5,55.0,0.0,,220.0,7.2,16.7,1017.0,,2.0,1.0,1.0
2023-08-13 09:00:00,15632.0,14639.313,9,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 09:00:00,27.4,16.4,51.0,0.0,,230.0,7.2,18.5,1016.9,,2.0,1.0,1.0
2023-08-13 10:00:00,15510.0,14775.05,10,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 10:00:00,28.4,17.0,50.0,0.0,,220.0,7.2,20.4,1016.8,,2.0,1.0,1.0
2023-08-13 11:00:00,15416.0,14623.138,11,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 11:00:00,29.2,17.1,48.0,0.0,,270.0,14.4,22.2,1016.7,,2.0,1.0,1.0
2023-08-13 12:00:00,15470.0,14639.875,12,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 12:00:00,29.6,17.4,48.0,1.6,,270.0,14.4,22.2,1016.7,,3.0,1.0,1.0
2023-08-13 13:00:00,15552.0,14696.238,13,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 13:00:00,29.9,17.7,48.0,0.3,,260.0,14.4,24.1,1016.6,,2.0,1.0,1.0
2023-08-13 14:00:00,15629.0,14737.713,14,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 14:00:00,29.7,17.9,49.0,3.1,,270.0,14.4,24.1,1016.6,,2.0,1.0,1.0
2023-08-13 15:00:00,15688.0,14779.825,15,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 15:00:00,29.4,17.9,50.0,0.0,,250.0,10.8,22.2,1016.7,,2.0,1.0,1.0
2023-08-13 16:00:00,15841.0,14982.313,16,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 16:00:00,28.5,17.7,52.0,0.0,,290.0,14.4,20.4,1016.7,,2.0,1.0,1.0
2023-08-13 17:00:00,16006.0,15404.2,17,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 17:00:00,26.6,17.4,57.0,0.0,,290.0,10.8,18.5,1017.0,,2.0,1.0,1.0
2023-08-13 18:00:00,16309.0,16022.725,18,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 18:00:00,25.6,17.3,60.0,0.0,,270.0,7.2,18.5,1017.5,,3.0,1.0,1.0
2023-08-13 19:00:00,16899.0,16348.45,19,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 19:00:00,24.7,17.2,63.0,0.0,,260.0,7.2,14.8,1018.2,,2.0,1.0,0.0
2023-08-13 20:00:00,17709.0,16887.35,20,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 20:00:00,23.1,17.1,69.0,0.0,,270.0,7.2,14.8,1018.6,,2.0,1.0,0.0
2023-08-13 21:00:00,17652.0,16818.238,21,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 21:00:00,22.0,16.5,71.0,0.0,,230.0,3.6,11.1,1018.7,,2.0,1.0,0.0
2023-08-13 22:00:00,16749.0,15792.825,22,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 22:00:00,21.1,16.7,76.0,0.0,,260.0,3.6,11.1,1018.9,,2.0,1.0,0.0
2023-08-13 23:00:00,15593.0,14563.825,23,Sunday,22.9,17.9,19.5,18.9,0.0,,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-13,Sunday,2023-08-13 23:00:00,21.3,16.5,74.0,0.0,,290.0,3.6,11.1,1018.9,,2.0,1.0,0.0
2023-08-14 00:00:00,13732.0,13564.563,0,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 00:00:00,20.7,16.1,75.0,0.0,,290.0,3.6,9.3,1019.0,,3.0,0.0,0.0
2023-08-14 01:00:00,13121.0,13025.45,1,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 01:00:00,20.2,15.6,75.0,0.0,,80.0,3.6,11.1,1019.3,,2.0,0.0,0.0
2023-08-14 02:00:00,12861.0,12752.425,2,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 02:00:00,17.8,15.8,88.0,0.0,,20.0,7.2,11.1,1019.5,,2.0,0.0,0.0
2023-08-14 03:00:00,12703.0,12683.388,3,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 03:00:00,17.9,15.9,88.0,0.0,,360.0,3.6,11.1,1019.4,,2.0,0.0,0.0
2023-08-14 04:00:00,12700.0,12890.325,4,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 04:00:00,18.1,15.7,86.0,0.0,,90.0,3.6,9.3,1019.5,,2.0,0.0,1.0
2023-08-14 05:00:00,13597.0,13068.85,5,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 05:00:00,19.7,16.7,83.0,0.0,,100.0,7.2,11.1,1020.0,,2.0,0.0,1.0
2023-08-14 06:00:00,15463.0,14418.163,6,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 06:00:00,21.9,17.3,75.0,0.0,,110.0,3.6,13.0,1020.0,,2.0,0.0,1.0
2023-08-14 07:00:00,17022.0,16013.875,7,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 07:00:00,23.7,17.7,69.0,0.0,,130.0,7.2,14.8,1020.1,,2.0,0.0,1.0
2023-08-14 08:00:00,18166.0,17213.638,8,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 08:00:00,25.3,17.8,63.0,0.0,,140.0,7.2,16.7,1020.2,,2.0,0.0,1.0
2023-08-14 09:00:00,18453.0,17924.925,9,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 09:00:00,24.9,18.4,67.0,0.0,,140.0,10.8,18.5,1020.5,,2.0,0.0,1.0
2023-08-14 10:00:00,18318.0,17900.55,10,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 10:00:00,24.9,18.4,67.0,0.0,,150.0,10.8,20.4,1020.0,,2.0,0.0,1.0
2023-08-14 11:00:00,18228.0,17750.713,11,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 11:00:00,27.6,18.3,57.0,0.0,,200.0,3.6,22.2,1019.7,,2.0,0.0,1.0
2023-08-14 12:00:00,18100.0,17694.013,12,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 12:00:00,28.8,18.6,54.0,0.0,,170.0,10.8,22.2,1019.6,,2.0,0.0,1.0
2023-08-14 13:00:00,18074.0,17857.75,13,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 13:00:00,29.7,18.5,51.0,0.0,,150.0,10.8,22.2,1019.1,,2.0,0.0,1.0
2023-08-14 14:00:00,17998.0,17841.25,14,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 14:00:00,30.1,17.9,48.0,0.0,,170.0,10.8,20.4,1018.9,,2.0,0.0,1.0
2023-08-14 15:00:00,17766.0,18065.413,15,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 15:00:00,30.3,18.1,48.0,0.3,,170.0,10.8,18.5,1018.8,,2.0,0.0,1.0
2023-08-14 16:00:00,17814.0,18457.263,16,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 16:00:00,30.0,18.4,50.0,0.0,,170.0,10.8,18.5,1018.5,,2.0,0.0,1.0
2023-08-14 17:00:00,17882.0,18855.788,17,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 17:00:00,29.3,17.2,48.0,0.0,,170.0,3.6,16.7,1018.5,,2.0,0.0,1.0
2023-08-14 18:00:00,18044.0,18940.238,18,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 18:00:00,26.2,17.6,59.0,0.0,,150.0,3.6,16.7,1018.8,,2.0,0.0,1.0
2023-08-14 19:00:00,18378.0,19036.5,19,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 19:00:00,25.3,18.2,65.0,0.0,,130.0,3.6,14.8,1019.1,,2.0,0.0,0.0
2023-08-14 20:00:00,19016.0,19200.625,20,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 20:00:00,25.4,18.6,66.0,0.0,,120.0,3.6,14.8,1019.2,,2.0,0.0,0.0
2023-08-14 21:00:00,18791.0,18609.25,21,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 21:00:00,25.0,18.7,68.0,0.0,,130.0,7.2,13.0,1019.4,,2.0,0.0,0.0
2023-08-14 22:00:00,17229.0,17293.463,22,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 22:00:00,23.6,18.9,75.0,0.0,,140.0,7.2,14.8,1019.4,,1.0,0.0,0.0
2023-08-14 23:00:00,15967.0,15881.3,23,Monday,27.7,15.5,21.3,15.8,3.9,W,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-14,Monday,2023-08-14 23:00:00,22.7,18.7,78.0,0.0,,140.0,7.2,13.0,1019.2,,2.0,0.0,0.0
2023-08-15 00:00:00,14556.0,14655.938,0,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 00:00:00,22.0,18.6,81.0,0.0,,140.0,7.2,13.0,1019.3,,2.0,1.0,0.0
2023-08-15 01:00:00,13803.0,13935.825,1,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 01:00:00,21.5,18.1,81.0,0.0,,140.0,7.2,13.0,1019.3,,2.0,1.0,0.0
2023-08-15 02:00:00,13303.0,13576.038,2,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 02:00:00,20.6,18.0,85.0,0.0,,140.0,3.6,13.0,1019.3,,2.0,1.0,0.0
2023-08-15 03:00:00,13050.0,13129.975,3,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 03:00:00,20.3,17.9,86.0,0.0,,130.0,7.2,13.0,1019.5,,2.0,1.0,0.0
2023-08-15 04:00:00,12849.0,13001.425,4,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 04:00:00,20.1,18.0,88.0,0.0,,130.0,3.6,14.8,1019.8,,2.0,1.0,1.0
2023-08-15 05:00:00,12499.0,12641.575,5,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 05:00:00,21.7,18.5,82.0,0.0,,140.0,7.2,14.8,1020.1,,2.0,1.0,1.0
2023-08-15 06:00:00,13315.0,12962.213,6,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 06:00:00,24.3,19.4,74.0,0.0,,120.0,7.2,14.8,1020.0,,1.0,1.0,1.0
2023-08-15 07:00:00,14221.0,13766.713,7,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 07:00:00,26.4,19.3,65.0,0.0,,130.0,7.2,18.5,1020.0,,2.0,1.0,1.0
2023-08-15 08:00:00,15159.0,14805.675,8,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 08:00:00,28.5,18.6,55.0,0.0,,140.0,7.2,20.4,1020.0,,2.0,1.0,1.0
2023-08-15 09:00:00,15646.0,15417.6,9,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 09:00:00,30.1,16.5,44.0,0.0,,130.0,7.2,22.2,1019.6,,2.0,1.0,1.0
2023-08-15 10:00:00,15502.0,15480.263,10,Tuesday,29.8,19.6,22.6,20.6,31.5,W,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2023-08-15,Tuesday,2023-08-15 10:00:00,30.9,16.5,42.0,0.0,,130.0,10.8,20.4,1019.3,,1.0,1.0,1.0
